22,10,99.0598968250447
22,11,102.085522141496
22,12,105.41609587574
23,1,108.568606830607
23,2,111.194400172457
23,3,113.500590034886
23,4,115.836178961201
23,5,118.203609446617
23,6,120.26326030376
23,7,121.980048083337
23,8,123.605458936309
23,9,125.179893339639
23,10,126.467452958372
23,11,127.496588514204
23,12,128.42971360472
24,1,129.232714799902
24,2,129.797261550576
24,3,130.186228956707
24,4,130.49884035408
24,5,130.638784649649
24,6,130.582236899906
24,7,130.424490105971
24,8,130.170301213108
24,9,129.663734272065
24,10,128.925131961163
24,11,128.086392984793
24,12,127.180661687966
25,1,126.077294553456
25,2,124.827058895739
25,3,123.524950358852
