18,3,11.3811646236847
18,4,10.9350184863126
18,5,10.8497908531286
18,6,10.7509897252562
18,7,10.6603214602717
18,8,10.7296711260866
18,9,10.8652998281888
18,10,11.0790323631759
18,11,11.1905747647432
18,12,11.3091072920199
19,1,11.3212312743674
19,2,11.3318967176963
19,3,11.1872290463192
19,4,11.2756433373866
19,5,11.054669129138
19,6,10.9370348629069
19,7,10.7833555391266
19,8,10.5918403018885
19,9,10.3627528705425
19,10,10.0978888730614
19,11,10.1259689782318
19,12,10.1335299640016
20,1,10.1212867374747
20,2,10.4323338480739
20,3,10.7343381545336
20,4,11.0273231010666
20,5,11.4881115359366
20,6,11.9431721511275
20,7,12.392266869881
20,8,13.0160653460023
