17,11,15.293394586924
17,12,14.4047049640141
18,1,13.8796532625437
18,2,13.4729384083375
18,3,13.1351622268668
18,4,12.9341748471958
18,5,12.8910506770846
18,6,12.9573799294315
18,7,13.0841830116921
18,8,13.1249412020748
18,9,13.2092001041694
18,10,13.1909643767889
18,11,13.1855322236778
18,12,13.1795582736144
19,1,13.1667409571722
19,2,13.1435230590899
19,3,13.1058751701379
19,4,13.0498374102243
19,5,12.9729271750819
19,6,12.874182874229
19,7,12.5898552915247
19,8,12.2786101756341
19,9,11.9412496447246
19,10,11.5790040393372
19,11,11.1934205749196
19,12,10.7861863533495
20,1,10.5346095364275
20,2,10.2677727739833
20,3,9.9869926738084
20,4,9.87309023492571
