19,8,3.53631155735737
19,9,3.92676628680435
19,10,4.54715448756046
19,11,5.2478455227302
19,12,5.99040564851703
20,1,6.79471851828591
20,2,7.6549887413333
20,3,8.53372759512428
20,4,9.3986785719388
20,5,10.2385635897212
20,6,11.0509057630534
20,7,11.8297102475675
20,8,12.5662797648781
20,9,13.2549022465886
20,10,13.8941567126598
20,11,14.4843700762258
20,12,15.3233071468807
21,1,16.8785402543007
21,2,19.0375033660193
21,3,21.3649926762018
21,4,23.7253454401449
21,5,26.5593457780329
21,6,30.0980121385665
21,7,34.0132522605346
21,8,37.906487920905
21,9,41.7308189142725
21,10,45.7081433585321
21,11,49.7538470910308
21,12,53.7915333396671
22,1,57.7809562456907
