23,4,124.596828340287
23,5,128.127198172889
23,6,131.069401378246
23,7,133.275944174175
23,8,135.1739151718
23,9,136.952385139718
23,10,138.374297187551
23,11,139.421024201555
23,12,140.258287745726
24,1,140.892549654928
24,2,141.24370639159
24,3,141.378846147656
24,4,141.396684052604
24,5,141.208486490303
24,6,140.801940260197
24,7,140.280341986534
24,8,139.652311281134
24,9,138.765064762148
24,10,137.643050763523
24,11,136.422244967136
24,12,135.138797855226
25,1,133.664176276389
25,2,132.050966698422
25,3,130.395824211938
25,4,128.616597325767
25,5,126.607785845984
25,6,124.448456866053
25,7,122.261198454109
25,8,119.973162997339
25,9,117.555883973539
