19,6,3.76827487020574
19,7,4.06926870513666
19,8,4.63205212779366
19,9,5.2665539929085
19,10,5.9401316104887
19,11,6.69226389572367
19,12,7.51998506129689
20,1,8.37609211190516
20,2,9.22203878875058
20,3,10.0475082398446
20,4,10.852110973089
20,5,11.6290443789965
20,6,12.3673362085781
20,7,13.0599445688979
20,8,13.7052629653495
20,9,14.3035062142509
20,10,14.8543813540863
20,11,15.3576749402728
20,12,16.1118811554074
21,1,17.5862546345792
21,2,19.6693819923167
21,3,21.9262842304165
21,4,24.2211988300851
21,5,26.9949650651348
21,6,30.4787403500872
21,7,34.3444003016475
21,8,38.1931174914371
21,9,41.9776621075914
21,10,45.9196258954333
21,11,49.9340990646899
