21,1,17.3204166064742
21,2,19.7931349644137
21,3,22.4566915687868
21,4,25.1379810008786
21,5,28.1957694298694
21,6,31.8611665096798
21,7,35.8558001138744
21,8,39.808959671107
21,9,43.6691071311782
21,10,47.6508677178328
21,11,51.6756544556973
21,12,55.6782169924729
22,1,59.6242117986161
22,2,63.5386161215822
22,3,67.3626590147305
22,4,71.0855818225482
22,5,74.84016044953
22,6,78.5851867815414
22,7,82.0812723388098
22,8,85.3817222896323
22,9,88.7613031877357
22,10,92.1592586956951
22,11,95.3037287420849
22,12,98.2052288444754
23,1,101.010866460049
23,2,103.648364376244
23,3,106.117229876365
23,4,108.55001796526
23,5,110.95882139999
23,6,113.102116302574
