22,3,69.7773734821912
22,4,74.3476214465247
22,5,78.5027731469631
22,6,82.4916535566431
22,7,86.2687127029033
22,8,89.8405808004695
22,9,93.3900224264176
22,10,96.8584189455093
22,11,100.029662551098
22,12,102.943511068667
23,1,105.739821480802
23,2,108.336805156766
23,3,110.739633756915
23,4,113.09218826673
23,5,115.412010332088
23,6,117.457475499833
23,7,119.21889699844
23,8,120.908111862647
23,9,122.536657298964
23,10,123.874699979902
23,11,124.964775928044
23,12,125.97014944403
24,1,126.84915319753
24,2,127.489225314846
24,3,127.954325119364
24,4,128.345269284042
24,5,128.565131885171
24,6,128.588508926312
24,7,128.509878726765
24,8,128.333985654073
