21,7,31.4895995942019
21,8,35.692134823033
21,9,39.4516719799351
21,10,43.0567186739183
21,11,46.8605913369405
21,12,50.9032318213217
22,1,54.9706757562605
22,2,58.9601550457891
22,3,62.8398631665249
22,4,66.6598705707249
22,5,70.5549746239738
22,6,74.449953033048
22,7,78.0871550382056
22,8,81.5253873094753
22,9,85.0469886023685
22,10,88.5890432460987
22,11,91.8736626692185
22,12,94.9090348266239
23,1,97.8435002733939
23,2,100.605888834364
23,3,103.19532424495
23,4,105.743642347499
23,5,108.262907272349
23,6,110.51209989468
23,7,112.481962371455
23,8,114.382326660333
23,9,116.222290150973
23,10,117.770901845374
23,11,119.070515932243
23,12,120.284118886538
