20,12,15.3049601443573
21,1,17.331151259941
21,2,19.8067444674759
21,3,22.4709990385557
21,4,25.1529312914864
21,5,28.2118389460779
21,6,31.8781170034883
21,7,35.872963216972
21,8,39.8259157161854
21,9,43.685788555215
21,10,47.6672692831391
21,11,51.6916714135076
21,12,55.6937150778465
22,1,59.6391224787489
22,2,63.5529330097955
22,3,67.3763870605817
22,4,71.0987163254296
22,5,74.8526999613791
22,6,78.5971448392416
22,7,82.0926730077458
22,8,85.3925908903985
22,9,88.7716635929278
22,10,92.169135512758
22,11,95.3131481902005
22,12,98.2142171337533
23,1,101.019448221529
23,2,103.656562432446
23,3,106.125065647456
23,4,108.557511637489
23,5,110.965991766662
