20,9,10.2921013636642
20,10,11.4091675559134
20,11,12.4371781536189
20,12,13.5045654618419
21,1,15.2108321280851
21,2,17.5700917287415
21,3,20.1306997819842
21,4,22.6915609019732
21,5,25.677960408522
21,6,29.3468813786119
21,7,33.3880157406653
21,8,37.3982838400565
21,9,41.3221306890818
21,10,45.3817998104251
21,11,49.4982540497495
21,12,53.5983272830183
22,1,57.6416403771381
22,2,61.6520184984127
22,3,65.5710343282711
22,4,69.3870345944137
22,5,73.2311438857801
22,6,77.0611443976617
22,7,80.6375435216843
22,8,84.013814985359
22,9,87.4647175090376
22,10,90.9294171298312
22,11,94.1361588800955
22,12,97.0957542230052
23,1,99.9556385478208
23,2,102.643816007742
