23,2,118.087188366339
23,3,121.068630960247
23,4,123.867278471603
23,5,127.047674343814
23,6,129.918138205339
23,7,132.085591198696
23,8,133.866087346158
23,9,135.517583530886
23,10,136.875281554138
23,11,137.910118786987
23,12,138.746166225099
24,1,139.376232658802
24,2,139.731905847121
24,3,139.888434589294
24,4,139.939818556184
24,5,139.789846775434
24,6,139.424014408263
24,7,138.946878794137
24,8,138.367295018049
24,9,137.530885325039
24,10,136.460464211205
24,11,135.29136031321
24,12,134.059579346122
25,1,132.636267556539
25,2,131.073484433495
25,3,129.467457460551
25,4,127.735817688842
25,5,125.772940677907
25,6,123.657763381591
25,7,121.51275257799
