18,10,6.6280057779911
18,11,7.02577818313325
18,12,7.5232059489875
19,1,8.04956381129112
19,2,8.62775178441375
19,3,9.27230819636404
19,4,9.4570096477332
19,5,9.36203584211643
19,6,9.1599034507531
19,7,8.73301317435389
19,8,8.44134113923134
19,9,8.1890589464195
19,10,7.85641739072969
19,11,7.44709052192965
19,12,7.11473884835878
20,1,7.03161316069265
20,2,7.5418110429687
20,3,8.3723041785253
20,4,9.3780798706226
20,5,10.3976425247983
20,6,11.4270125283978
20,7,12.6356915968814
20,8,13.676637937972
20,9,14.540499567671
20,10,15.3989900401016
20,11,16.2510200397986
20,12,17.1906702119204
21,1,18.8725466779348
21,2,21.0386066573724
21,3,23.4762864103178
