20,5,4.54240514105307
20,6,5.56478894029997
20,7,6.5162107227588
20,8,7.43577263210035
20,9,8.38434635628126
20,10,9.34589709522226
20,11,10.2704024298963
20,12,11.4327951608074
21,1,13.3064490178298
21,2,15.7837734821281
21,3,18.4225635297766
21,4,21.0777529914321
21,5,24.1866392928374
21,6,27.9809570955099
21,7,32.1330059947342
21,8,36.2433573592067
21,9,40.2646112056191
21,10,44.4193248508181
21,11,48.6241541654816
21,12,52.8039276553409
22,1,56.9195027899815
22,2,60.9962173574974
22,3,64.9758680019877
22,4,68.8465223643552
22,5,72.7395030463359
22,6,76.6132358321814
22,7,80.2288396256887
22,8,83.6401857766987
22,9,87.1223488729636
22,10,90.614859334215
