23,5,124.304365074219
23,6,126.250015703833
23,7,128.131090006742
23,8,129.701835749415
23,9,130.998247646201
23,10,132.019397613135
23,11,132.884092296157
23,12,133.679257806762
24,1,134.302385694704
24,2,134.657144741644
24,3,134.844291116005
24,4,134.972412893609
24,5,134.931826640296
24,6,134.69032486329
24,7,134.347214802162
24,8,133.913345257941
24,9,133.233718265866
24,10,132.326683029308
24,11,131.323410222677
24,12,130.258084212267
25,1,129.00109250732
25,2,127.603342008405
25,3,126.159572633603
25,4,124.586249160653
25,5,122.777069690917
25,6,120.810520386876
25,7,118.808655912552
25,8,116.698207303407
25,9,114.450470062555
25,10,112.106436247913
