19,4,4.45302026337997
19,5,4.68366590207291
19,6,5.16260954407804
19,7,5.73508160552236
19,8,6.36277887334562
19,9,7.06737057929978
19,10,7.84275150173459
19,11,8.64942610265705
19,12,9.453401558143
20,1,10.2425091293752
20,2,11.0135483709312
20,3,11.759482280099
20,4,12.4704208486882
20,5,13.1396166556578
20,6,13.7648155474404
20,7,14.3455918141206
20,8,14.8814479070467
20,9,15.3721189787305
20,10,15.8183519761569
20,11,16.2218494534342
20,12,16.8822855495117
21,1,18.2691627893947
21,2,20.2710895510242
21,3,22.4532248307947
21,4,24.6798999075187
21,5,27.3918501686422
21,6,30.8199851764449
21,7,34.6358770885736
21,8,38.4403585711727
21,9,42.185818518905
