18,6,7.89781788705986
18,7,7.97457149796454
18,8,7.83227984744819
18,9,7.94578335211007
18,10,8.40165243957246
18,11,8.97425134432197
18,12,9.03631496588667
19,1,8.83612020365937
19,2,8.60352778206306
19,3,8.20909776138084
19,4,7.95036893926909
19,5,7.72499140688458
19,6,7.42647867439099
19,7,7.06129530046274
19,8,6.7709372878861
19,9,6.7163066221816
19,10,7.22868581373793
19,11,8.05199525494158
19,12,9.04963185421556
20,1,10.066071039561
20,2,11.0964057265815
20,3,12.3050841966744
20,4,13.3542974575616
20,5,14.2331478486517
20,6,15.1082835211778
20,7,15.9780978638386
20,8,16.6622365924189
20,9,17.3361724663244
20,10,17.8180347591082
20,11,18.2875846337833
