21,12,56.0323500047388
22,1,60.8628193115272
22,2,65.3315686902682
22,3,69.6742509045604
22,4,73.9115384608382
22,5,78.0715103126271
22,6,82.0793595511688
22,7,85.7494622589822
22,8,89.1850835450427
22,9,92.6664900209921
22,10,96.1221461186719
22,11,99.2826786989154
22,12,102.172128523123
23,1,104.947699046104
23,2,107.539698511105
23,3,109.948183593734
23,4,112.308306487903
23,5,114.635840004913
23,6,116.691805336758
23,7,118.467641949728
23,8,120.173791381257
23,9,121.820277941297
23,10,123.176977295839
23,11,124.286700412866
23,12,125.312671488744
24,1,126.212843026815
24,2,126.874330096749
24,3,127.360977874025
24,4,127.773562537733
24,5,128.015066158518
